Rentrée / Session;Série du bac;Genre;Nombre total de bacheliers;Néo-bacheliers poursuivant à l'université (hors IUT) dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant à l'université (hors IUT) dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en IUT dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en IUT dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une CPGE du secteur privé dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une CPGE du secteur privé dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une CPGE du secteur public dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une CPGE du secteur public dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS (secteur non renseigné) dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS (secteur non renseigné) dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS dans le secteur privé dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS dans le secteur privé dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS dans le secteur public dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS dans le secteur public dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation (secteur non renseigné) dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation (secteur non renseigné) dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation du secteur privé dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation du secteur privé dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation du secteur public dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation du secteur public dans la même académie que celle d'obtention de leur baccalauréat;Académie du Bac;Code académie du Bac;Code Paysage structure de l'académie
2013;Bac technologique;Masculin;2229.0;64.14;291.0;113.0;321.0;2.0;0.0;11.0;3.0;28.56;115.07;31.11;151.04;122.0;569.0;0.0;0.0;52.04;1.11;12.76;18.27;Orléans-Tours;A18;K564L
2013;Bac général;Féminin;4203.0;671.56;1691.0;105.0;248.0;18.02;0.0;149.0;153.0;11.4;48.24;59.39;73.0;69.02;188.0;0.0;0.0;176.47;57.1;78.06;40.23;Poitiers;A13;pIZ6B
2013;Bac technologique;Masculin;3134.0;23.21;420.0;111.0;511.0;0.0;28.0;10.0;32.0;10.9;83.21;50.21;537.0;93.0;666.0;0.0;0.0;72.36;16.49;24.71;28.86;Rennes;A14;Vb9DN
2013;Bac général;Féminin;4798.0;175.64;2456.0;75.0;398.0;10.03;12.0;73.0;329.0;12.12;47.03;11.44;129.0;41.03;254.0;0.0;0.0;166.08;23.46;77.5;89.94;Strasbourg;A15;yIx1Q
2013;Bac général;Masculin;3875.0;119.33;1590.0;83.0;581.0;25.06;31.0;61.0;432.0;12.02;44.03;9.44;87.0;24.03;157.0;0.0;0.0;171.42;16.46;116.86;77.94;Strasbourg;A15;yIx1Q
2013;Bac professionnel;Masculin;2492.0;5.0;131.0;2.0;22.0;0.0;0.0;0.0;0.0;53.89;279.03;5.14;36.0;39.0;397.0;0.0;0.0;9.0;0.07;1.92;0.08;Strasbourg;A15;yIx1Q
2013;Bac technologique;Féminin;1853.0;17.06;313.0;22.0;100.0;0.0;0.0;2.0;32.0;6.85;60.03;8.11;99.0;42.0;447.0;0.0;0.0;26.75;8.06;12.08;51.21;Strasbourg;A15;yIx1Q
2013;Bac professionnel;Masculin;6755.0;84.0;305.0;21.0;19.0;0.0;0.0;0.0;0.0;163.33;459.18;71.46;281.0;244.0;1065.0;0.0;0.0;25.64;6.83;10.42;0.23;Versailles;A25;AdzMb
2013;Bac technologique;Masculin;5228.0;232.37;779.0;234.0;613.0;8.0;11.0;35.0;114.0;99.12;198.18;109.37;187.0;304.0;1088.0;0.0;0.0;175.71;55.37;50.67;44.73;Versailles;A25;AdzMb
2014;Bac général;Masculin;5844.0;526.65;2177.0;217.13;569.04;111.0;79.0;189.04;621.0;18.07;42.26;27.17;183.0;49.0;177.0;0.0;0.0;371.58;22.27;133.64;56.45;Aix-Marseille;A02;Nsga9
2014;Bac professionnel;Masculin;3914.0;32.09;338.0;7.0;4.0;0.0;0.0;0.0;0.0;77.39;154.43;25.09;405.04;69.0;495.0;0.0;0.0;13.28;2.45;2.79;0.17;Aix-Marseille;A02;Nsga9
2014;Bac général;Masculin;2295.0;208.25;845.02;113.07;306.0;17.0;31.0;76.02;245.0;5.16;4.04;14.07;36.0;30.0;103.0;0.0;0.0;101.88;26.01;61.53;13.67;Clermont-Ferrand;A06;lE9Jm
2014;Bac technologique;Masculin;1055.0;36.04;126.0;67.02;131.0;0.0;0.0;0.0;20.0;24.31;35.16;17.05;85.0;89.0;318.0;0.0;0.0;21.3;4.04;3.43;4.08;Clermont-Ferrand;A06;lE9Jm
2014;Bac professionnel;Féminin;323.0;9.01;23.0;0.0;5.0;0.0;0.0;0.0;0.0;0.56;0.0;2.04;0.0;6.0;21.0;0.0;0.0;0.9;0.01;0.23;0.0;Corse;A27;V4RgR
2014;Bac professionnel;Féminin;5607.0;154.13;571.0;3.0;21.0;0.0;0.0;0.0;0.0;113.4;75.19;51.71;87.0;183.0;576.0;0.0;0.0;18.27;2.16;19.42;4.0;Créteil;A24;Um9ge
2014;Bac technologique;Masculin;4419.0;260.13;656.0;173.06;324.0;8.0;0.0;14.0;63.0;121.08;79.13;74.19;187.0;357.0;1134.0;0.0;0.0;99.59;41.97;36.72;31.0;Créteil;A24;Um9ge
2014;Bac général;Masculin;3098.0;391.35;1091.0;176.09;265.0;26.0;10.0;149.02;320.0;10.85;23.02;14.09;40.0;53.0;110.0;0.0;0.0;147.17;41.4;76.33;23.19;Dijon;A07;L357G
2014;Bac professionnel;Féminin;2390.0;44.05;124.0;6.0;30.0;0.0;0.0;0.0;0.0;28.81;45.02;25.26;126.0;53.0;190.0;0.0;0.0;7.27;1.05;2.59;3.01;Dijon;A07;L357G
2014;Bac technologique;Féminin;1523.0;68.05;212.0;47.0;82.0;0.0;0.0;5.0;9.0;11.09;20.09;32.05;133.0;120.0;277.0;0.0;0.0;30.96;12.15;18.56;45.05;Dijon;A07;L357G
2014;Bac technologique;Féminin;650.0;43.02;164.0;11.0;18.0;0.0;0.0;0.0;14.0;1.14;3.0;5.02;25.0;47.0;148.0;0.0;0.0;8.17;0.01;3.65;7.0;Guadeloupe;A32;e7zrb
2014;Bac technologique;Masculin;527.0;22.0;99.02;20.01;15.0;0.0;0.0;1.0;14.0;4.1;3.0;3.03;32.0;51.0;140.0;0.0;0.0;7.18;0.01;1.65;3.0;Guadeloupe;A32;e7zrb
2014;Bac technologique;Féminin;286.0;19.01;95.0;6.0;3.0;0.0;0.0;0.0;0.0;0.45;2.0;2.01;0.0;13.0;73.0;0.0;0.0;3.87;0.0;0.66;1.0;Guyane;A33;bG1mX
2014;Bac professionnel;Masculin;7007.0;11.13;520.0;5.0;54.0;0.0;0.0;0.0;0.0;45.47;427.51;16.19;514.0;24.0;1059.0;0.0;0.0;17.16;1.03;4.09;1.25;Lille;A09;kcTzp
2014;Bac professionnel;Masculin;4625.0;18.1;302.0;8.0;21.0;0.0;0.0;0.0;0.0;73.35;484.75;27.15;358.0;151.0;388.0;0.0;0.0;12.83;4.67;4.36;0.05;Lyon;A10;KwdKs
2014;Bac professionnel;Masculin;862.0;27.01;0.0;15.0;0.0;0.0;0.0;0.0;0.0;6.38;31.0;5.02;34.0;27.0;194.0;0.0;0.0;1.82;1.0;0.44;0.02;Martinique;A31;K54Y8
2014;Bac technologique;Féminin;506.0;140.01;0.0;17.0;0.0;1.0;0.0;2.0;23.0;0.9;2.01;2.01;54.0;11.0;120.0;0.0;0.0;6.76;3.0;6.3;2.02;Martinique;A31;K54Y8
2014;Bac général;Masculin;5072.0;460.57;2016.04;224.16;452.0;51.0;94.0;191.04;372.0;12.9;40.08;29.08;259.08;41.0;129.0;0.0;0.0;262.75;35.2;182.5;51.41;Montpellier;A11;p095y
2014;Bac professionnel;Masculin;4003.0;8.07;287.0;3.0;22.0;0.0;0.0;0.0;0.0;38.37;241.46;4.11;151.0;45.0;600.0;0.0;0.0;9.41;0.18;3.41;2.02;Nancy-Metz;A12;lPQ79
2014;Bac technologique;Masculin;2529.0;27.07;399.0;33.04;343.0;0.0;0.0;9.0;38.0;17.74;143.14;13.07;123.04;64.0;931.0;0.0;0.0;39.23;20.21;7.88;34.09;Nancy-Metz;A12;lPQ79
2014;Bac professionnel;Masculin;5924.0;23.11;167.0;10.0;5.0;0.0;0.0;0.0;0.0;62.51;513.41;46.17;531.0;114.0;603.0;0.0;0.0;14.13;14.89;3.71;0.08;Nantes;A17;aN9g0
2014;Bac technologique;Féminin;3723.0;82.11;455.0;63.0;219.0;1.0;0.0;7.0;18.0;14.82;101.72;52.11;569.0;139.0;546.0;0.0;0.0;73.63;78.99;66.92;51.0;Nantes;A17;aN9g0
2014;Bac professionnel;Féminin;2361.0;32.06;235.0;2.0;17.0;0.0;0.0;0.0;0.0;20.8;56.0;18.32;162.0;29.0;223.0;0.0;0.0;10.53;0.38;1.86;0.15;Nice;A23;j565G
2014;Bac technologique;Féminin;1905.0;85.06;402.0;25.0;130.0;1.0;0.0;8.0;14.0;12.98;15.0;26.06;129.0;54.0;395.0;0.0;0.0;36.62;14.56;15.65;25.12;Nice;A23;j565G
2014;Bac professionnel;Masculin;5324.0;16.1;260.0;5.0;35.0;0.0;0.0;0.0;0.0;81.98;363.58;36.15;298.0;113.0;719.0;0.0;0.0;12.65;0.56;2.8;0.54;Normandie;A70;jyY65
2014;Bac technologique;Féminin;3426.0;51.1;561.0;38.0;296.0;0.0;0.0;6.0;22.0;19.65;122.97;40.1;271.0;105.0;684.0;0.0;0.0;53.75;25.15;19.19;69.41;Normandie;A70;jyY65
2014;Bac technologique;Masculin;2883.0;33.1;468.0;59.05;460.0;1.0;1.0;7.0;65.0;41.55;146.68;30.15;198.0;107.0;763.0;0.0;0.0;54.8;14.15;18.19;28.41;Normandie;A70;jyY65
2014;Bac professionnel;Féminin;3409.0;44.07;180.0;5.0;12.0;0.0;0.0;0.0;0.0;21.75;105.14;41.4;162.0;66.0;321.0;0.0;0.0;12.58;1.13;3.43;2.04;Orléans-Tours;A18;K564L
2014;Bac professionnel;Féminin;2285.0;103.04;180.04;8.0;0.0;0.0;0.0;0.0;0.0;32.23;139.54;11.45;438.0;62.0;222.0;0.0;0.0;11.72;3.41;4.5;5.33;Paris;A01;t4Slt
2014;Bac technologique;Masculin;1583.0;66.08;344.0;107.04;34.0;0.0;19.0;13.0;28.0;26.82;58.54;23.12;188.0;65.0;278.0;0.0;0.0;55.04;39.46;17.7;12.42;Paris;A01;t4Slt
2014;Bac général;Masculin;3182.0;386.36;1140.0;139.07;386.02;33.0;0.0;165.02;215.0;5.74;27.19;36.1;35.0;32.0;101.0;0.0;0.0;188.13;56.1;76.82;20.23;Poitiers;A13;pIZ6B
2014;Bac professionnel;Masculin;2738.0;20.05;87.0;6.0;5.0;0.0;0.0;0.0;0.0;42.77;256.26;31.07;100.0;76.0;462.0;0.0;0.0;8.43;3.04;1.63;0.0;Poitiers;A13;pIZ6B
2014;Bac technologique;Masculin;1435.0;41.05;200.0;45.02;203.0;1.0;0.0;4.0;30.0;11.82;82.17;21.07;69.0;75.0;345.0;0.0;0.0;21.54;14.0;7.59;8.11;Poitiers;A13;pIZ6B
2014;Bac professionnel;Masculin;2166.0;11.04;100.0;6.0;22.0;0.0;0.0;0.0;0.0;41.69;144.0;17.06;34.0;57.0;418.0;0.0;0.0;8.13;0.09;1.32;1.0;Reims;A19;qeGjv
2014;Bac professionnel;Féminin;2296.0;14.06;224.0;7.0;13.0;0.0;0.0;0.0;0.0;8.48;103.03;4.3;83.0;17.0;218.0;0.0;0.0;7.4;0.01;2.81;0.07;Strasbourg;A15;yIx1Q
2014;Bac technologique;Masculin;1717.0;24.06;247.0;38.03;230.0;0.0;0.0;1.0;50.0;26.84;108.06;7.08;86.0;56.0;561.0;0.0;0.0;29.56;1.08;13.19;20.22;Strasbourg;A15;yIx1Q
2014;Bac professionnel;Masculin;4516.0;33.0;259.09;3.0;8.0;0.0;0.0;0.0;0.0;43.99;172.3;29.13;280.0;128.0;775.0;0.0;0.0;12.52;2.46;3.01;0.02;Toulouse;A16;ZpaDh
2014;Bac général;Masculin;13866.0;2275.38;3253.0;513.37;832.0;233.0;253.0;896.0;1192.09;34.99;66.37;77.37;104.0;153.0;178.0;0.0;0.0;1756.94;583.94;435.99;53.66;Versailles;A25;AdzMb
2014;Bac technologique;Féminin;5818.0;441.18;861.0;231.0;289.0;2.0;12.0;19.0;39.0;75.1;150.46;152.18;144.0;391.0;998.0;0.0;0.0;178.26;83.09;94.5;152.69;Versailles;A25;AdzMb
2015;Bac professionnel;Masculin;2999.0;26.05;169.0;6.0;17.0;0.0;0.0;0.0;0.0;46.48;311.22;17.22;87.0;84.0;390.0;0.0;0.0;14.21;0.05;3.27;1.05;Amiens;A20;qRVdr
2015;Bac général;Masculin;6465.0;392.82;2822.0;224.09;582.0;62.05;49.0;176.05;522.0;13.81;31.77;27.55;164.05;55.0;260.0;0.0;0.0;384.69;167.59;225.05;21.09;Bordeaux;A04;DssZ6
2015;Bac professionnel;Féminin;3993.0;42.18;238.0;4.0;16.0;0.0;0.0;0.0;0.0;21.5;103.41;27.23;201.0;71.0;371.0;0.0;0.0;14.04;5.36;5.66;2.2;Bordeaux;A04;DssZ6
2015;Bac professionnel;Masculin;4705.0;25.09;153.0;8.0;15.0;0.0;0.0;0.0;0.0;50.08;240.68;16.36;155.0;106.0;680.0;0.0;0.0;17.04;7.36;4.66;0.2;Bordeaux;A04;DssZ6
2015;Bac professionnel;Féminin;1597.0;24.07;84.0;1.0;11.0;0.0;0.0;0.0;0.0;14.56;29.13;26.09;106.0;39.0;189.0;0.0;0.0;8.04;1.03;1.49;0.04;Clermont-Ferrand;A06;lE9Jm
2015;Bac technologique;Masculin;1072.0;28.04;122.02;51.0;104.0;0.0;0.0;2.0;30.0;27.58;34.09;22.0;98.0;59.0;344.02;0.0;0.0;24.02;3.02;4.13;2.04;Clermont-Ferrand;A06;lE9Jm
2015;Bac professionnel;Féminin;4940.0;155.26;535.0;2.0;22.0;0.0;0.0;0.0;0.0;109.13;63.96;57.33;53.0;163.0;615.0;0.0;0.0;25.06;2.04;30.41;4.13;Créteil;A24;Um9ge
2015;Bac technologique;Féminin;3060.0;169.2;320.0;130.0;225.0;2.0;5.0;17.0;13.0;45.18;65.15;98.34;265.0;150.0;472.0;0.0;0.0;83.9;18.37;26.97;55.42;Grenoble;A08;Ma7Zh
2015;Bac général;Féminin;625.0;204.1;172.0;8.0;18.0;2.0;0.0;14.0;21.0;0.67;6.0;7.06;0.0;11.0;48.0;0.0;0.0;24.24;0.0;14.51;8.0;Guyane;A33;bG1mX
2015;Bac professionnel;Féminin;455.0;25.01;117.0;1.0;2.0;0.0;0.0;0.0;0.0;0.97;7.0;1.02;0.0;11.0;43.0;0.0;0.0;1.26;0.0;0.32;0.0;Guyane;A33;bG1mX
2015;Bac général;Masculin;1741.0;203.29;794.0;42.03;66.0;13.02;28.0;50.02;124.0;4.39;24.05;9.21;15.0;10.0;100.0;0.0;0.0;117.36;11.0;56.59;30.16;La Réunion;A28;nILBE
2015;Bac général;Féminin;1735.0;293.26;672.0;52.0;121.0;8.0;0.0;83.0;77.0;2.7;1.0;24.14;25.0;37.0;74.0;0.0;0.0;56.68;14.0;28.39;21.06;Limoges;A22;TR3Z5
2015;Bac professionnel;Féminin;782.0;14.04;42.0;0.0;3.0;0.0;0.0;0.0;0.0;7.47;0.0;10.05;26.0;24.0;83.0;0.0;0.0;3.2;0.0;1.79;2.01;Limoges;A22;TR3Z5
2015;Bac général;Masculin;6781.0;270.86;2552.0;273.1;778.0;53.05;273.0;153.05;568.0;13.68;65.43;16.48;234.14;54.0;195.0;0.0;0.0;374.92;152.55;128.15;131.03;Lyon;A10;KwdKs
2015;Bac technologique;Masculin;3116.0;33.14;516.0;138.0;425.0;0.0;16.0;6.0;86.0;25.65;146.86;34.0;301.0;149.05;615.0;0.0;0.0;64.82;46.18;13.71;31.46;Lyon;A10;KwdKs
2015;Bac professionnel;Féminin;613.0;44.03;0.0;10.0;0.0;0.0;0.0;0.0;0.0;1.79;7.0;1.03;45.0;9.0;132.0;0.0;0.0;2.31;0.0;0.57;1.01;Martinique;A31;K54Y8
2015;Bac technologique;Féminin;551.0;202.01;53.0;12.0;0.0;0.0;0.0;0.0;0.0;0.86;0.0;9.03;0.0;74.0;73.0;0.0;0.0;4.73;0.08;1.05;0.0;Mayotte;A43;Q7yZw
2015;Bac professionnel;Masculin;3666.0;50.08;384.0;4.0;4.0;0.0;0.0;0.0;0.0;53.35;220.72;26.32;196.0;91.0;432.0;0.0;0.0;13.94;1.64;3.19;1.22;Montpellier;A11;p095y
2015;Bac général;Féminin;9879.0;845.43;4400.11;197.0;470.0;36.0;163.0;200.0;368.0;18.97;31.94;51.83;413.0;88.0;258.0;0.0;0.0;403.95;799.5;210.61;62.14;Nantes;A17;aN9g0
2015;Bac professionnel;Féminin;2173.0;35.12;234.0;0.0;14.0;0.0;0.0;0.0;0.0;21.63;46.06;22.09;172.06;19.0;241.0;0.0;0.0;12.83;0.12;4.41;0.09;Nice;A23;j565G
2015;Bac technologique;Féminin;1820.0;85.12;352.0;16.0;144.0;0.0;0.0;5.0;14.0;12.61;17.0;28.21;111.0;59.0;396.0;0.0;0.0;48.94;14.47;16.8;20.04;Nice;A23;j565G
2015;Bac professionnel;Masculin;5228.0;12.1;250.0;4.0;45.0;0.0;0.0;0.0;0.0;106.07;402.59;46.39;283.0;85.0;703.0;0.0;0.0;17.31;1.37;3.99;0.2;Normandie;A70;jyY65
2015;Bac général;Féminin;6446.0;832.01;2830.0;167.0;338.0;42.0;0.0;191.0;329.0;15.24;47.25;44.54;103.0;101.0;203.0;0.0;0.0;367.15;21.69;129.14;109.63;Orléans-Tours;A18;K564L
2015;Bac technologique;Féminin;1733.0;101.16;354.0;72.0;28.0;1.0;7.0;4.0;30.0;21.99;40.77;21.28;208.0;86.0;379.0;0.0;0.0;41.67;52.81;20.93;21.54;Paris;A01;t4Slt
2015;Bac technologique;Masculin;1620.0;66.12;318.0;129.0;33.0;5.0;18.0;12.0;31.0;26.71;46.89;21.0;189.0;65.04;312.0;0.0;0.0;60.43;45.81;12.93;11.54;Paris;A01;t4Slt
2015;Bac général;Masculin;3224.0;356.43;1243.0;123.05;323.0;31.02;0.0;181.02;222.0;5.89;33.14;26.31;25.0;42.0;118.0;0.0;0.0;175.96;54.24;93.78;4.14;Poitiers;A13;pIZ6B
2015;Bac technologique;Féminin;1527.0;87.1;251.0;28.0;96.0;0.0;0.0;6.0;8.0;7.41;47.14;65.17;98.0;84.0;293.0;0.0;0.0;29.46;9.05;19.48;12.07;Poitiers;A13;pIZ6B
2015;Bac professionnel;Féminin;1772.0;22.08;118.0;0.0;12.0;0.0;0.0;0.0;0.0;11.15;32.02;8.1;55.0;43.0;345.0;0.0;0.0;6.63;3.06;1.68;0.0;Reims;A19;qeGjv
2015;Bac professionnel;Masculin;2113.0;12.04;98.0;2.0;33.0;0.0;0.0;0.0;0.0;49.86;155.02;25.16;49.0;57.0;380.0;0.0;0.0;8.63;0.06;1.68;1.0;Reims;A19;qeGjv
2015;Bac technologique;Féminin;1225.0;54.08;193.0;26.0;100.0;0.0;0.0;9.0;12.0;9.77;18.0;22.14;65.0;58.0;348.0;0.0;0.0;28.02;28.08;26.6;37.0;Reims;A19;qeGjv
2015;Bac technologique;Masculin;1149.0;60.06;142.0;42.0;166.0;0.0;0.0;7.0;21.0;29.15;25.0;23.0;58.0;73.02;344.0;0.0;0.0;28.9;1.08;8.6;5.0;Reims;A19;qeGjv
2015;Bac technologique;Féminin;3292.0;54.21;547.0;62.0;234.0;1.0;13.0;6.0;13.0;19.07;34.11;70.37;523.0;119.0;499.0;3.0;0.0;118.47;17.52;46.64;28.77;Rennes;A14;Vb9DN
2015;Bac général;Masculin;3888.0;117.5;1647.0;91.06;567.0;31.03;30.0;70.03;402.0;11.78;33.03;8.36;69.0;30.0;177.0;0.0;0.0;199.8;5.51;116.57;45.85;Strasbourg;A15;yIx1Q
2015;Bac technologique;Masculin;1745.0;14.08;284.0;40.0;238.0;0.0;0.0;3.0;59.0;22.16;98.03;8.0;82.0;51.03;545.0;0.0;0.0;36.18;1.12;15.14;3.28;Strasbourg;A15;yIx1Q
2015;Bac professionnel;Masculin;4323.0;22.0;239.09;2.0;2.0;0.0;0.0;0.0;0.0;55.0;182.24;37.36;231.0;105.0;734.0;0.0;0.0;16.54;0.51;3.73;0.04;Toulouse;A16;ZpaDh
2015;Bac technologique;Féminin;5387.0;459.38;814.0;237.0;247.0;1.0;9.0;29.0;44.0;85.71;144.38;137.66;179.0;393.0;978.0;0.0;0.0;188.22;85.09;100.45;137.62;Versailles;A25;AdzMb
2016;Bac général;Masculin;3593.0;467.31;1140.0;165.03;364.0;56.0;0.0;162.0;220.0;10.38;36.06;37.17;56.0;46.0;163.0;0.03;0.0;306.29;48.17;99.96;64.18;Amiens;A20;qRVdr
2016;Bac technologique;Masculin;1918.0;62.03;344.0;70.0;223.0;1.0;0.0;1.0;36.0;33.09;130.06;31.0;117.0;67.0;471.0;0.0;0.0;46.66;11.01;8.84;8.08;Amiens;A20;qRVdr
2016;Bac général;Féminin;3211.0;391.33;1487.0;71.0;169.0;16.0;0.0;146.0;158.0;6.03;48.0;34.16;15.0;36.0;150.0;0.03;2.0;111.3;16.1;44.29;50.06;Besançon;A03;XTUly
2016;Bac professionnel;Masculin;1925.0;4.09;54.0;2.0;13.0;0.0;0.0;4.0;0.0;51.79;230.09;14.26;46.0;56.0;304.0;0.0;0.0;6.23;8.1;1.03;0.01;Besançon;A03;XTUly
2016;Bac général;Masculin;6841.0;412.5;2945.0;244.05;582.0;55.0;69.0;153.0;563.0;15.52;42.41;25.27;115.0;50.0;249.0;0.05;0.0;350.47;166.9;190.44;27.99;Bordeaux;A04;DssZ6
2016;Bac professionnel;Masculin;5000.0;24.23;170.0;4.0;16.0;0.0;0.0;1.0;0.0;66.76;283.5;18.69;165.0;107.0;657.0;0.0;0.0;17.06;9.6;2.54;1.21;Bordeaux;A04;DssZ6
2016;Bac professionnel;Masculin;2018.0;12.07;66.02;2.0;10.0;0.0;0.0;0.0;0.0;69.8;72.3;11.0;100.27;73.0;275.0;0.0;0.0;7.43;0.02;1.04;0.03;Clermont-Ferrand;A06;lE9Jm
2016;Bac général;Féminin;740.0;140.07;289.0;13.0;47.0;6.0;0.0;21.0;25.0;0.6;0.0;7.03;2.0;6.0;33.0;0.01;0.0;19.61;2.0;16.25;15.0;Corse;A27;V4RgR
2016;Bac professionnel;Féminin;262.0;3.03;23.0;2.0;2.0;0.0;0.0;0.0;0.0;1.92;0.0;2.05;0.0;7.0;16.0;0.0;0.0;1.28;0.0;0.22;0.0;Corse;A27;V4RgR
2016;Bac professionnel;Féminin;5180.0;183.59;466.0;2.0;7.0;0.0;0.0;0.0;0.0;117.4;47.09;63.92;44.0;188.0;620.0;0.0;0.0;31.65;11.68;29.98;13.16;Créteil;A24;Um9ge
2016;Bac technologique;Masculin;4356.0;217.07;659.0;165.0;369.0;7.0;0.0;26.0;81.0;123.09;38.47;84.0;156.0;313.0;1036.0;0.0;1.0;112.64;11.7;22.67;7.3;Créteil;A24;Um9ge
2016;Bac général;Féminin;4335.0;637.43;1829.0;125.0;173.0;24.0;3.0;121.0;229.0;8.91;33.07;44.21;97.0;87.0;139.0;0.05;0.0;171.96;35.41;87.64;40.45;Dijon;A07;L357G
2016;Bac général;Masculin;7315.0;880.53;2207.0;332.05;953.0;101.0;29.0;247.0;543.0;53.37;31.1;88.29;137.0;93.0;166.0;0.05;2.0;409.4;17.83;171.49;131.23;Grenoble;A08;Ma7Zh
2016;Bac technologique;Masculin;3419.0;107.05;379.0;181.0;487.0;8.0;9.0;28.0;33.0;143.92;117.0;60.0;259.0;164.0;712.0;0.0;0.0;82.13;3.29;16.05;3.27;Grenoble;A08;Ma7Zh
2016;Bac général;Féminin;1497.0;289.09;583.07;22.0;28.0;3.0;12.0;24.0;110.0;1.47;28.0;7.08;27.0;33.0;116.0;0.02;0.0;44.87;2.0;19.4;15.0;Guadeloupe;A32;e7zrb
2016;Bac technologique;Féminin;311.0;43.0;95.0;5.0;15.0;0.0;0.0;0.0;0.0;0.77;3.0;4.0;4.0;21.0;52.0;0.0;0.0;4.12;0.0;0.85;0.0;Guyane;A33;bG1mX
2016;Bac technologique;Masculin;265.0;26.0;54.0;10.0;13.0;0.0;0.0;0.0;0.0;3.19;5.0;3.0;1.0;26.0;76.0;0.0;0.0;5.0;0.0;1.77;0.0;Guyane;A33;bG1mX
2016;Bac professionnel;Masculin;1548.0;13.08;261.0;0.0;0.0;0.0;0.0;1.0;0.0;14.02;54.08;3.24;11.0;46.0;269.0;0.0;0.0;5.92;0.0;0.96;0.02;La Réunion;A28;nILBE
2016;Bac technologique;Masculin;1175.0;26.02;358.0;13.0;36.0;0.0;0.0;3.0;28.0;8.23;31.1;5.0;27.0;37.0;373.0;0.0;0.0;24.89;5.0;3.37;1.08;La Réunion;A28;nILBE
2016;Bac professionnel;Féminin;5627.0;13.57;495.0;2.0;23.0;0.0;0.0;0.0;0.0;19.24;140.63;9.89;330.0;17.0;834.0;0.0;0.0;24.25;9.22;3.74;13.25;Lille;A09;kcTzp
2016;Bac professionnel;Féminin;788.0;22.08;45.0;3.0;3.0;0.0;0.0;0.0;0.0;10.44;1.01;12.13;22.0;25.0;81.0;0.0;0.0;3.41;0.0;0.58;0.0;Limoges;A22;TR3Z5
2016;Bac technologique;Féminin;606.0;32.01;93.0;13.01;39.0;0.0;0.0;2.0;2.0;3.94;0.01;4.0;33.0;54.0;139.0;0.01;0.0;12.44;5.01;5.13;12.02;Limoges;A22;TR3Z5
2016;Bac technologique;Féminin;3076.0;37.05;638.0;44.05;217.0;0.0;1.0;6.0;41.0;13.81;77.54;56.0;373.0;152.0;474.0;0.05;1.0;53.79;69.54;26.72;22.68;Lyon;A10;KwdKs
2016;Bac général;Féminin;1089.0;589.12;0.0;37.0;0.0;1.0;0.0;15.0;95.0;1.11;2.0;6.06;28.0;13.0;76.0;0.01;0.0;47.2;20.0;20.75;3.07;Martinique;A31;K54Y8
2016;Bac général;Masculin;664.0;309.07;0.0;32.01;0.0;3.0;0.0;17.0;63.0;2.24;4.0;5.04;25.0;2.0;72.0;0.01;0.0;49.71;18.0;21.5;1.07;Martinique;A31;K54Y8
2016;Bac général;Féminin;752.0;432.09;136.0;36.0;0.0;2.0;0.0;11.0;0.0;0.8;0.0;4.04;0.0;41.0;19.0;0.01;0.0;22.75;0.0;9.64;18.0;Mayotte;A43;Q7yZw
2016;Bac général;Masculin;335.0;183.05;57.0;24.0;0.0;0.0;0.0;9.0;0.0;0.9;0.0;1.03;0.0;15.0;5.0;0.0;0.0;16.39;0.0;7.46;6.0;Mayotte;A43;Q7yZw
2016;Bac technologique;Féminin;478.0;174.0;40.0;11.0;0.0;0.0;0.0;0.0;0.0;0.97;0.0;4.0;0.0;67.0;72.0;0.0;0.0;5.18;0.03;1.07;0.0;Mayotte;A43;Q7yZw
